# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_DEVICE 0 GeForce GTX 480
# CUDA_CONTEXT 2
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff684404f5f28
method,gputime,cputime,dynsmemperblock,stasmemperblock,regperthread,occupancy
memcpyHtoD,57.472,312.000
memcpyHtoD,0.992,35.000
memcpyHtoD,183.360,291.000
memcpyHtoD,56.704,106.000
memcpyHtoD,1.024,8.000
memcpyHtoD,57.696,101.000
memcpyHtoD,182.880,416.000
memcpyHtoD,170.624,496.000
memcpyHtoD,56.608,170.000
memcpyHtoD,61.184,168.000
memcpyHtoD,62.080,173.000
memcpyHtoD,170.400,482.000
memcpyHtoD,172.960,483.000
memcpyHtoD,765.376,1085.000
memcpyHtoD,56.544,171.000
memcpyHtoD,62.080,170.000
memcpyHtoD,1.088,15.000
memcpyHtoD,56.576,170.000
memcpyHtoD,62.208,166.000
memcpyHtoD,56.576,174.000
memcpyHtoD,1.024,35.000
memcpyHtoD,56.576,176.000
memcpyHtoD,63.136,172.000
memcpyHtoD,172.992,488.000
memcpyHtoD,56.512,168.000
memcpyHtoD,172.032,326.000
memcpyHtoD,168.992,318.000
memcpyHtoD,57.312,123.000
memcpyHtoD,56.480,114.000
memcpyHtoD,604.320,785.000
memcpyHtoD,1.024,7.000
memcpyHtoD,56.544,112.000
memcpyHtoD,56.576,109.000
memcpyHtoD,62.144,110.000
memcpyHtoD,171.872,319.000
memcpyHtoD,57.248,105.000
memcpyHtoD,56.512,99.000
memcpyHtoD,173.248,288.000
memcpyHtoD,56.576,114.000
memcpyHtoD,56.512,111.000
memcpyHtoD,1.024,9.000
memcpyHtoD,60.096,113.000
memcpyHtoD,174.912,328.000
memcpyHtoD,168.096,310.000
memcpyHtoD,56.512,111.000
memcpyHtoD,56.544,109.000
memcpyHtoD,1.024,8.000
memcpyHtoD,56.448,170.000
memcpyHtoD,56.480,106.000
memcpyHtoD,57.312,113.000
memcpyHtoD,172.480,319.000
memcpyHtoD,56.512,109.000
memcpyHtoD,56.608,149.000
memcpyHtoD,170.848,328.000
memcpyHtoD,57.248,110.000
memcpyHtoD,56.512,108.000
memcpyHtoD,0.960,9.000
memcpyHtoD,56.608,106.000
memcpyHtoD,172.512,314.000
memcpyHtoD,169.568,314.000
memcpyHtoD,57.248,111.000
memcpyHtoD,56.480,107.000
memcpyHtoD,166.112,503.000
memcpyHtoD,120.896,351.000
memcpyHtoD,718.400,1109.000
memcpyHtoD,166.016,664.000
memcpyHtoD,166.080,501.000
memcpyHtoD,56.672,200.000
memcpyHtoD,0.864,37.000
protect_sw_loop1D_1,7.680,16.000,0,0,12,0.667
extrapolate_second_order_sw_loop1D_1,22.208,11.000,0,0,24,0.667
extrapolate_second_order_sw_loop1D_2,194.080,6.000,0,0,62,0.333
extrapolate_second_order_sw_loop1D_3,64.768,6.000,0,0,22,0.667
balance_deep_and_shallow_loop1D_1,23.168,10.000,0,0,39,0.500
interpolate_from_vertices_to_edges_loop1D_1,22.304,11.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,20.512,7.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,21.088,6.000,0,0,16,0.667
protect_sw_loop1D_1,7.488,7.000,0,0,12,0.667
extrapolate_second_order_sw_loop1D_1,22.400,7.000,0,0,24,0.667
extrapolate_second_order_sw_loop1D_2,194.528,6.000,0,0,62,0.333
extrapolate_second_order_sw_loop1D_3,66.208,6.000,0,0,22,0.667
balance_deep_and_shallow_loop1D_1,23.072,7.000,0,0,39,0.500
interpolate_from_vertices_to_edges_loop1D_1,20.480,6.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,19.968,6.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,20.064,6.000,0,0,16,0.667
compute_fluxes_central_structure_CUDA_loop1D_1,476.256,9.000,0,0,62,0.333
gravity_wb_loop1D_1,126.336,9.000,0,0,37,0.500
memcpyDtoH,62.208,252.000
manning_friction_flat_loop1D_1,5.152,10.000,0,0,26,0.667
update_loop1D_1,21.568,9.000,0,0,22,0.667
update_loop1D_1,15.264,7.000,0,0,22,0.667
update_loop1D_1,14.496,6.000,0,0,22,0.667
protect_sw_loop1D_1,6.944,7.000,0,0,12,0.667
extrapolate_second_order_sw_loop1D_1,18.752,7.000,0,0,24,0.667
extrapolate_second_order_sw_loop1D_2,333.600,6.000,0,0,62,0.333
extrapolate_second_order_sw_loop1D_3,65.984,5.000,0,0,22,0.667
balance_deep_and_shallow_loop1D_1,23.616,7.000,0,0,39,0.500
interpolate_from_vertices_to_edges_loop1D_1,20.096,7.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,20.384,6.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,21.536,6.000,0,0,16,0.667
set_boundary_values_from_edges_loop1D_1,4.032,10.000,0,0,11,0.667
_update_centroids_of_velocities_and_height_loop1D_1,18.624,10.000,0,0,19,0.667
extrapolate_first_order_loop1D_1,35.168,9.000,0,0,16,0.667
extrapolate_first_order_loop1D_1,34.336,7.000,0,0,16,0.667
extrapolate_first_order_loop1D_1,33.760,7.000,0,0,16,0.667
compute_fluxes_central_structure_CUDA_loop1D_1,471.904,7.000,0,0,62,0.333
gravity_wb_loop1D_1,126.464,7.000,0,0,37,0.500
memcpyDtoH,61.856,178.000
manning_friction_flat_loop1D_1,4.896,10.000,0,0,26,0.667
update_loop1D_1,21.792,7.000,0,0,22,0.667
update_loop1D_1,21.216,6.000,0,0,22,0.667
update_loop1D_1,20.704,6.000,0,0,22,0.667
protect_sw_loop1D_1,6.688,6.000,0,0,12,0.667
extrapolate_second_order_sw_loop1D_1,19.328,7.000,0,0,24,0.667
extrapolate_second_order_sw_loop1D_2,341.120,6.000,0,0,62,0.333
extrapolate_second_order_sw_loop1D_3,65.760,6.000,0,0,22,0.667
balance_deep_and_shallow_loop1D_1,23.680,7.000,0,0,39,0.500
interpolate_from_vertices_to_edges_loop1D_1,20.384,7.000,0,0,16,0.667
interpolate_from_vertices_to_edges_loop1D_1,21.760,6.000,0,0,16,0.667
