# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_DEVICE 0 GeForce GTX 480
# CUDA_CONTEXT 1
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6850907ebb0
method,gputime,cputime,dynsmemperblock,stasmemperblock,regperthread,occupancy
memcpyHtoDasync,0.960,9.000
memcpyHtoDasync,0.800,4.000
memcpyHtoDasync,0.800,3.000
memcpyHtoDasync,0.992,5.000
memcpyHtoDasync,0.992,5.000
memcpyHtoDasync,0.896,5.000
memcpyHtoDasync,58.048,61.000
memcpyHtoDasync,196.224,337.000
memcpyHtoDasync,195.104,389.000
memcpyHtoDasync,193.312,372.000
memcpyHtoDasync,586.752,771.000
memcpyHtoDasync,186.496,326.000
memcpyHtoDasync,57.824,143.000
memcpyHtoDasync,57.664,97.000
memcpyHtoDasync,57.824,100.000
memcpyHtoDasync,62.848,97.000
memcpyHtoDasync,2.016,8.000
memcpyHtoDasync,0.992,6.000
memcpyHtoDasync,562.848,682.000
memcpyHtoDasync,535.776,668.000
memcpyHtoDasync,119.296,222.000
memcpyHtoDasync,57.728,108.000
memcpyHtoDasync,183.808,262.000
memcpyHtoDasync,183.968,311.000
memcpyHtoDasync,183.552,309.000
memcpyHtoDasync,184.384,303.000
memcpyHtoDasync,183.904,336.000
memcpyHtoDasync,191.296,322.000
memcpyHtoDasync,170.784,309.000
memcpyHtoDasync,3.232,14.000
memcpyHtoDasync,0.832,7.000
memcpyHtoDasync,0.992,5.000
memcpyHtoDasync,0.992,6.000
memcpyHtoDasync,0.928,6.000
memcpyHtoDasync,0.992,5.000
memcpyHtoDasync,1.024,6.000
memcpyHtoDasync,57.824,92.000
memcpyHtoDasync,57.696,93.000
memcpyHtoDasync,57.568,93.000
memcpyHtoDasync,57.664,94.000
memcpyHtoDasync,57.792,92.000
memcpyHtoDasync,57.696,92.000
memcpyHtoDasync,183.648,268.000
memcpyHtoDasync,183.904,314.000
memcpyHtoDasync,184.352,309.000
memcpyHtoDasync,184.704,309.000
memcpyHtoDasync,57.664,180.000
memcpyHtoDasync,57.696,96.000
memcpyHtoDasync,57.888,97.000
memcpyHtoDasync,57.728,101.000
memcpyHtoDasync,57.632,91.000
memcpyHtoDasync,57.792,91.000
memcpyHtoDasync,57.632,92.000
memcpyHtoDasync,57.696,94.000
memcpyHtoDasync,57.760,93.000
memcpyHtoDasync,57.632,92.000
memcpyHtoDasync,57.888,95.000
memcpyHtoDasync,57.600,91.000
memcpyHtoDasync,57.728,90.000
memcpyHtoDasync,57.728,92.000
memcpyHtoDasync,184.000,261.000
memcpyHtoDasync,57.664,139.000
memcpyHtoDasync,57.760,50.000
memcpyHtoDasync,57.664,91.000
memcpyHtoDasync,183.968,265.000
memcpyHtoDasync,57.664,139.000
memcpyHtoDasync,57.696,51.000
memcpyHtoDasync,57.632,92.000
memcpyHtoDasync,188.032,359.000
memcpyHtoDasync,60.320,145.000
memcpyHtoDasync,57.728,51.000
memcpyHtoDasync,57.664,96.000
_protect_sw,8.416,20.000,0,0,22,0.667
extrapolate_velocity_second_order_true,21.824,6.000,0,0,20,0.667
extrapolate_second_order_sw_true,198.368,6.000,0,0,62,0.333
_balance_deep_and_shallow,22.720,6.000,0,0,39,0.500
_interpolate_from_vertices_to_edges,25.216,5.000,0,0,16,0.667
_interpolate_from_vertices_to_edges,24.928,4.000,0,0,16,0.667
_interpolate_from_vertices_to_edges,24.864,5.000,0,0,16,0.667
_protect_sw,7.680,7.000,0,0,22,0.667
extrapolate_velocity_second_order_true,21.792,5.000,0,0,20,0.667
extrapolate_second_order_sw_true,198.944,5.000,0,0,62,0.333
_balance_deep_and_shallow,22.144,5.000,0,0,39,0.500
_interpolate_from_vertices_to_edges,24.896,5.000,0,0,16,0.667
_interpolate_from_vertices_to_edges,25.152,5.000,0,0,16,0.667
_interpolate_from_vertices_to_edges,24.736,5.000,0,0,16,0.667
evaluate_segment_reflective,8.096,6.000,0,0,22,0.167
evaluate_segment_reflective,14.944,5.000,0,0,22,0.667
compute_fluxes_central_structure_CUDA,439.424,12.000,0,0,62,0.333
memcpyDtoHasync,61.888,574.000
gravity_wb,155.648,8.000,0,46080,34,0.333
memcpyDtoH,422.688,1128.000
_manning_friction_flat,4.896,13.000,0,0,26,0.750
update,23.552,7.000,0,0,22,0.667
memset32_post,6.304,5.000,0,0,6,0.333
update,14.688,5.000,0,0,22,0.667
memset32_post,5.696,4.000,0,0,6,0.333
update,15.520,5.000,0,0,22,0.667
memset32_post,5.728,4.000,0,0,6,0.333
_protect_sw,7.424,6.000,0,0,22,0.667
extrapolate_velocity_second_order_true,16.320,5.000,0,0,20,0.667
extrapolate_second_order_sw_true,332.480,5.000,0,0,62,0.333
_balance_deep_and_shallow,22.848,5.000,0,0,39,0.500
_interpolate_from_vertices_to_edges,24.992,5.000,0,0,16,0.667
_interpolate_from_vertices_to_edges,25.248,5.000,0,0,16,0.667
_interpolate_from_vertices_to_edges,24.032,4.000,0,0,16,0.667
evaluate_segment_reflective,7.168,4.000,0,0,22,0.167
evaluate_segment_reflective,14.880,5.000,0,0,22,0.667
set_boundary_values_from_edges,5.248,6.000,0,0,11,1.000
update_centroids_of_velocities_and_height,18.400,5.000,0,0,19,1.000
extrapolate_first_order,36.576,5.000,0,0,16,0.667
extrapolate_first_order,36.608,5.000,0,0,16,0.667
extrapolate_first_order,36.256,4.000,0,0,16,0.667
memset32_post,5.984,5.000,0,0,6,0.333
